player_id,crg_score,action
P007067,55.0,DOWNGRADE
P006472,0.0,ALLOW
P006876,40.0,DOWNGRADE
P006758,55.0,DOWNGRADE
P006827,0.0,ALLOW
P006486,22.5,ALLOW
P008605,62.5,BLOCK
P003848,55.0,DOWNGRADE
P008033,0.0,ALLOW
P002622,0.0,ALLOW
P005159,15.0,ALLOW
P000038,0.0,ALLOW
P001319,15.0,ALLOW
P002730,62.5,BLOCK
P004085,55.0,DOWNGRADE
P008583,0.0,ALLOW
P008934,0.0,ALLOW
P002380,0.0,ALLOW
P008633,0.0,ALLOW
P003744,55.0,DOWNGRADE
P007051,0.0,ALLOW
P008075,55.0,DOWNGRADE
P006130,40.0,DOWNGRADE
P001350,0.0,ALLOW
P000871,55.0,DOWNGRADE
P003331,0.0,ALLOW
P000020,15.0,ALLOW
P003114,47.5,DOWNGRADE
P001433,0.0,ALLOW
P009062,47.5,DOWNGRADE
P002715,7.5,ALLOW
P008531,0.0,ALLOW
P001993,0.0,ALLOW
P008939,15.0,ALLOW
P003635,55.0,DOWNGRADE
P006982,7.5,ALLOW
P001022,0.0,ALLOW
P006319,47.5,DOWNGRADE
P009053,55.0,DOWNGRADE
P000398,40.0,DOWNGRADE
P004737,0.0,ALLOW
P005116,0.0,ALLOW
P006594,0.0,ALLOW
P001888,55.0,DOWNGRADE
P006663,0.0,ALLOW
P004830,0.0,ALLOW
P003529,55.0,DOWNGRADE
P005715,0.0,ALLOW
P001021,0.0,ALLOW
P009294,47.5,DOWNGRADE
P001330,47.5,DOWNGRADE
P005045,7.5,ALLOW
P004616,15.0,ALLOW
P003760,15.0,ALLOW
P006289,55.0,DOWNGRADE
P009922,15.0,ALLOW
P009155,0.0,ALLOW
P007576,55.0,DOWNGRADE
P000435,0.0,ALLOW
P003842,0.0,ALLOW
P005736,0.0,ALLOW
P004651,15.0,ALLOW
P009836,7.5,ALLOW
P002414,0.0,ALLOW
P006472,0.0,ALLOW
P005289,15.0,ALLOW
P005141,47.5,DOWNGRADE
P007467,0.0,ALLOW
P007670,0.0,ALLOW
P004856,15.0,ALLOW
P003331,0.0,ALLOW
P002582,0.0,ALLOW
P003299,40.0,DOWNGRADE
P006254,40.0,DOWNGRADE
P007984,0.0,ALLOW
P001409,0.0,ALLOW
P002596,55.0,DOWNGRADE
P007985,40.0,DOWNGRADE
P001205,0.0,ALLOW
P008947,55.0,DOWNGRADE
P008764,0.0,ALLOW
P009929,15.0,ALLOW
P002806,22.5,ALLOW
P008718,47.5,DOWNGRADE
P001593,0.0,ALLOW
P008876,15.0,ALLOW
P005608,47.5,DOWNGRADE
P000055,0.0,ALLOW
P000042,40.0,DOWNGRADE
P007608,40.0,DOWNGRADE
P004065,55.0,DOWNGRADE
P002637,0.0,ALLOW
P009960,0.0,ALLOW
P005929,62.5,BLOCK
P007267,15.0,ALLOW
P002638,0.0,ALLOW
P006376,55.0,DOWNGRADE
P007928,40.0,DOWNGRADE
P000232,40.0,DOWNGRADE
P008034,0.0,ALLOW
P003970,62.5,BLOCK
P000857,47.5,DOWNGRADE
P006569,0.0,ALLOW
P005164,62.5,BLOCK
P006599,0.0,ALLOW
P001909,55.0,DOWNGRADE
P002034,0.0,ALLOW
P003118,0.0,ALLOW
P000091,0.0,ALLOW
P001399,15.0,ALLOW
P003040,0.0,ALLOW
P006234,0.0,ALLOW
P003706,15.0,ALLOW
P007831,0.0,ALLOW
P000089,55.0,DOWNGRADE
P002775,0.0,ALLOW
P009386,15.0,ALLOW
P007050,55.0,DOWNGRADE
P009053,55.0,DOWNGRADE
P007356,0.0,ALLOW
P008868,0.0,ALLOW
P005362,40.0,DOWNGRADE
P008028,0.0,ALLOW
P004282,0.0,ALLOW
P004447,0.0,ALLOW
P004004,55.0,DOWNGRADE
P007178,55.0,DOWNGRADE
P000644,0.0,ALLOW
P007376,7.5,ALLOW
P003212,0.0,ALLOW
P004908,7.5,ALLOW
P002158,0.0,ALLOW
P004065,55.0,DOWNGRADE
P007657,55.0,DOWNGRADE
P000327,55.0,DOWNGRADE
P004022,0.0,ALLOW
P004679,15.0,ALLOW
P005296,15.0,ALLOW
P003910,0.0,ALLOW
P001953,0.0,ALLOW
P002803,40.0,DOWNGRADE
P008004,40.0,DOWNGRADE
P007033,55.0,DOWNGRADE
P003038,55.0,DOWNGRADE
P001082,0.0,ALLOW
P006849,0.0,ALLOW
P000993,47.5,DOWNGRADE
P001953,0.0,ALLOW
P001022,0.0,ALLOW
P008796,0.0,ALLOW
P000488,15.0,ALLOW
P003398,22.5,ALLOW
P009802,22.5,ALLOW
P007323,0.0,ALLOW
P008822,0.0,ALLOW
P000293,0.0,ALLOW
P005531,15.0,ALLOW
P006010,40.0,DOWNGRADE
P007966,40.0,DOWNGRADE
P000435,0.0,ALLOW
P009225,15.0,ALLOW
P003971,0.0,ALLOW
P003582,15.0,ALLOW
P007765,0.0,ALLOW
P006207,15.0,ALLOW
P002345,0.0,ALLOW
P000809,0.0,ALLOW
P001890,15.0,ALLOW
P002136,15.0,ALLOW
P009526,0.0,ALLOW
P003186,62.5,BLOCK
P009906,0.0,ALLOW
P006765,40.0,DOWNGRADE
P006594,0.0,ALLOW
P006718,62.5,BLOCK
P005084,0.0,ALLOW
P006740,0.0,ALLOW
P003294,0.0,ALLOW
P003022,15.0,ALLOW
P000322,15.0,ALLOW
P001956,0.0,ALLOW
P002315,55.0,DOWNGRADE
P000165,40.0,DOWNGRADE
P007815,40.0,DOWNGRADE
P005037,0.0,ALLOW
P002268,0.0,ALLOW
P008390,15.0,ALLOW
P001683,0.0,ALLOW
P006810,40.0,DOWNGRADE
P007565,0.0,ALLOW
P001618,55.0,DOWNGRADE
P009408,62.5,BLOCK
P007273,15.0,ALLOW
P000572,0.0,ALLOW
P002375,0.0,ALLOW
P009122,40.0,DOWNGRADE
P004314,7.5,ALLOW
P001234,15.0,ALLOW
P009155,0.0,ALLOW
P006404,55.0,DOWNGRADE
P009689,55.0,DOWNGRADE
P007162,15.0,ALLOW
P005336,0.0,ALLOW
P004030,22.5,ALLOW
P000188,15.0,ALLOW
P003793,0.0,ALLOW
P005056,0.0,ALLOW
P000379,7.5,ALLOW
P002574,40.0,DOWNGRADE
P006086,40.0,DOWNGRADE
P005379,55.0,DOWNGRADE
P006945,0.0,ALLOW
P004505,15.0,ALLOW
P008091,55.0,DOWNGRADE
P003742,15.0,ALLOW
P008461,55.0,DOWNGRADE
P009624,55.0,DOWNGRADE
P003885,62.5,BLOCK
P001285,55.0,DOWNGRADE
P001630,0.0,ALLOW
P001197,55.0,DOWNGRADE
P001379,40.0,DOWNGRADE
P009665,7.5,ALLOW
P003524,0.0,ALLOW
P009144,15.0,ALLOW
P004880,55.0,DOWNGRADE
P000504,55.0,DOWNGRADE
P002860,15.0,ALLOW
P006810,40.0,DOWNGRADE
P007153,0.0,ALLOW
P007769,0.0,ALLOW
P001824,0.0,ALLOW
P008845,0.0,ALLOW
P002909,62.5,BLOCK
P007982,15.0,ALLOW
P004282,0.0,ALLOW
P005267,0.0,ALLOW
P002846,55.0,DOWNGRADE
P007419,0.0,ALLOW
P003451,62.5,BLOCK
P009262,40.0,DOWNGRADE
P007951,0.0,ALLOW
P002973,0.0,ALLOW
P007567,40.0,DOWNGRADE
P007729,0.0,ALLOW
P002449,0.0,ALLOW
P006250,0.0,ALLOW
P008863,40.0,DOWNGRADE
P004075,55.0,DOWNGRADE
P002345,0.0,ALLOW
P008776,0.0,ALLOW
P002847,7.5,ALLOW
P004600,40.0,DOWNGRADE
P003858,27.5,ALLOW
P002847,7.5,ALLOW
P007958,62.5,BLOCK
P007841,15.0,ALLOW
P008818,15.0,ALLOW
P006301,55.0,DOWNGRADE
P008990,40.0,DOWNGRADE
P008584,0.0,ALLOW
P008049,55.0,DOWNGRADE
P000654,40.0,DOWNGRADE
P001556,0.0,ALLOW
P005220,15.0,ALLOW
P002660,40.0,DOWNGRADE
P003865,15.0,ALLOW
P001681,55.0,DOWNGRADE
P002343,55.0,DOWNGRADE
P002774,20.0,ALLOW
P006619,40.0,DOWNGRADE
P007851,55.0,DOWNGRADE
P001347,55.0,DOWNGRADE
P000441,20.0,ALLOW
P001969,7.5,ALLOW
P003831,0.0,ALLOW
P004737,0.0,ALLOW
P000178,0.0,ALLOW
P001781,0.0,ALLOW
P001951,0.0,ALLOW
P001635,40.0,DOWNGRADE
P002496,0.0,ALLOW
P002748,15.0,ALLOW
P003545,15.0,ALLOW
P001993,0.0,ALLOW
P001325,15.0,ALLOW
P001661,0.0,ALLOW
P002937,0.0,ALLOW
P008060,0.0,ALLOW
P005607,0.0,ALLOW
P009853,0.0,ALLOW
P009872,0.0,ALLOW
P002182,55.0,DOWNGRADE
P001618,55.0,DOWNGRADE
P007459,55.0,DOWNGRADE
P007686,15.0,ALLOW
P006082,55.0,DOWNGRADE
P000940,55.0,DOWNGRADE
P006968,7.5,ALLOW
P003615,0.0,ALLOW
P007718,47.5,DOWNGRADE
P004282,0.0,ALLOW
P008016,55.0,DOWNGRADE
P007272,22.5,ALLOW
P008091,55.0,DOWNGRADE
P008157,15.0,ALLOW
P004112,55.0,DOWNGRADE
P007740,0.0,ALLOW
P002299,55.0,DOWNGRADE
P002592,47.5,DOWNGRADE
P007400,55.0,DOWNGRADE
P006130,40.0,DOWNGRADE
P008867,22.5,ALLOW
P003885,62.5,BLOCK
P001521,55.0,DOWNGRADE
P003605,0.0,ALLOW
P001781,0.0,ALLOW
P007776,55.0,DOWNGRADE
P009494,7.5,ALLOW
P005152,0.0,ALLOW
P003492,55.0,DOWNGRADE
P001366,40.0,DOWNGRADE
P001587,62.5,BLOCK
P002287,7.5,ALLOW
P006342,55.0,DOWNGRADE
P005633,0.0,ALLOW
P008867,22.5,ALLOW
P007466,55.0,DOWNGRADE
P007396,40.0,DOWNGRADE
P002332,0.0,ALLOW
P006082,55.0,DOWNGRADE
P001136,40.0,DOWNGRADE
P008117,40.0,DOWNGRADE
P008677,0.0,ALLOW
P001725,7.5,ALLOW
P003777,55.0,DOWNGRADE
P001040,55.0,DOWNGRADE
P007237,0.0,ALLOW
P007566,7.5,ALLOW
P002937,0.0,ALLOW
P002086,15.0,ALLOW
P005308,0.0,ALLOW
P007448,47.5,DOWNGRADE
P005423,40.0,DOWNGRADE
P002459,0.0,ALLOW
P007400,55.0,DOWNGRADE
P009155,0.0,ALLOW
P000272,0.0,ALLOW
P002183,40.0,DOWNGRADE
P003144,0.0,ALLOW
P003341,0.0,ALLOW
P000018,0.0,ALLOW
P000519,40.0,DOWNGRADE
P002924,15.0,ALLOW
P004003,0.0,ALLOW
P003503,0.0,ALLOW
P005753,55.0,DOWNGRADE
P009100,0.0,ALLOW
P003491,40.0,DOWNGRADE
P004441,55.0,DOWNGRADE
P004386,47.5,DOWNGRADE
P008016,55.0,DOWNGRADE
P003334,22.5,ALLOW
P005173,0.0,ALLOW
P006475,47.5,DOWNGRADE
P008980,40.0,DOWNGRADE
P005493,62.5,BLOCK
P003471,22.5,ALLOW
P008161,0.0,ALLOW
P001715,0.0,ALLOW
P008075,55.0,DOWNGRADE
P002847,7.5,ALLOW
P004736,0.0,ALLOW
P006875,0.0,ALLOW
P006609,55.0,DOWNGRADE
P006878,15.0,ALLOW
P000038,0.0,ALLOW
P003929,40.0,DOWNGRADE
P004991,0.0,ALLOW
P009741,15.0,ALLOW
P008232,15.0,ALLOW
P009300,0.0,ALLOW
P009861,0.0,ALLOW
P000781,0.0,ALLOW
P008104,55.0,DOWNGRADE
P009973,0.0,ALLOW
P001681,55.0,DOWNGRADE
P004410,0.0,ALLOW
P003170,15.0,ALLOW
P000544,0.0,ALLOW
P009257,0.0,ALLOW
P008117,40.0,DOWNGRADE
P007017,0.0,ALLOW
P009898,0.0,ALLOW
P005751,15.0,ALLOW
P005043,0.0,ALLOW
P001271,22.5,ALLOW
P000212,15.0,ALLOW
P007036,40.0,DOWNGRADE
P009975,0.0,ALLOW
P007926,0.0,ALLOW
P005387,55.0,DOWNGRADE
P003259,47.5,DOWNGRADE
P004130,0.0,ALLOW
P002348,40.0,DOWNGRADE
P009778,0.0,ALLOW
P003212,0.0,ALLOW
P001567,22.5,ALLOW
P008869,0.0,ALLOW
P000436,22.5,ALLOW
P000365,40.0,DOWNGRADE
P003966,15.0,ALLOW
P008452,40.0,DOWNGRADE
P004175,0.0,ALLOW
P003445,15.0,ALLOW
P003673,15.0,ALLOW
P002258,55.0,DOWNGRADE
P003935,62.5,BLOCK
P009966,62.5,BLOCK
P009521,0.0,ALLOW
P009761,40.0,DOWNGRADE
P009949,15.0,ALLOW
P000256,0.0,ALLOW
P004080,55.0,DOWNGRADE
P007645,0.0,ALLOW
P002503,0.0,ALLOW
P004411,55.0,DOWNGRADE
P008633,0.0,ALLOW
P005642,7.5,ALLOW
P005037,0.0,ALLOW
P008946,0.0,ALLOW
P008371,7.5,ALLOW
P004938,0.0,ALLOW
P009014,0.0,ALLOW
P006494,0.0,ALLOW
P008598,15.0,ALLOW
P005180,15.0,ALLOW
P001506,55.0,DOWNGRADE
P000398,40.0,DOWNGRADE
P004373,40.0,DOWNGRADE
P007237,0.0,ALLOW
P005869,55.0,DOWNGRADE
P008904,55.0,DOWNGRADE
P006462,15.0,ALLOW
P004841,0.0,ALLOW
P009092,62.5,BLOCK
P008032,0.0,ALLOW
P006342,55.0,DOWNGRADE
P006338,55.0,DOWNGRADE
P001496,55.0,DOWNGRADE
P006117,47.5,DOWNGRADE
P008578,55.0,DOWNGRADE
P009370,55.0,DOWNGRADE
P006097,0.0,ALLOW
P002660,40.0,DOWNGRADE
P007576,55.0,DOWNGRADE
P008319,55.0,DOWNGRADE
P007647,0.0,ALLOW
P006702,0.0,ALLOW
P002811,0.0,ALLOW
P000042,40.0,DOWNGRADE
P000582,0.0,ALLOW
P002066,55.0,DOWNGRADE
P000697,47.5,DOWNGRADE
P008638,47.5,DOWNGRADE
P000519,40.0,DOWNGRADE
P004591,47.5,DOWNGRADE
P002449,0.0,ALLOW
P008454,55.0,DOWNGRADE
P002622,0.0,ALLOW
P008570,0.0,ALLOW
P004940,0.0,ALLOW
P008014,55.0,DOWNGRADE
P008500,22.5,ALLOW
P001371,0.0,ALLOW
P007238,47.5,DOWNGRADE
P001824,0.0,ALLOW
P001567,22.5,ALLOW
P001401,0.0,ALLOW
P008546,0.0,ALLOW
P002846,55.0,DOWNGRADE
P006153,40.0,DOWNGRADE
P001792,0.0,ALLOW
P007734,0.0,ALLOW
P008937,0.0,ALLOW
P007287,0.0,ALLOW
P005228,0.0,ALLOW
P002582,0.0,ALLOW
P001086,55.0,DOWNGRADE
P000388,0.0,ALLOW
P009039,0.0,ALLOW
P000165,40.0,DOWNGRADE
P008016,55.0,DOWNGRADE
P001347,55.0,DOWNGRADE
P002923,22.5,ALLOW
P006167,0.0,ALLOW
P007490,55.0,DOWNGRADE
P004460,7.5,ALLOW
P003362,0.0,ALLOW
P006246,55.0,DOWNGRADE
P005960,15.0,ALLOW
P003357,47.5,DOWNGRADE
P004707,15.0,ALLOW
P002268,0.0,ALLOW
P006656,15.0,ALLOW
P008678,55.0,DOWNGRADE
P006084,55.0,DOWNGRADE
P006910,55.0,DOWNGRADE
P003236,0.0,ALLOW
P009071,0.0,ALLOW
P002380,0.0,ALLOW
P006539,55.0,DOWNGRADE
P006117,47.5,DOWNGRADE
P007467,0.0,ALLOW
P008377,15.0,ALLOW
P007138,0.0,ALLOW
P006569,0.0,ALLOW
P007862,40.0,DOWNGRADE
P007128,55.0,DOWNGRADE
P002110,7.5,ALLOW
P009446,55.0,DOWNGRADE
P006271,0.0,ALLOW
P006133,0.0,ALLOW
P008252,0.0,ALLOW
P002484,55.0,DOWNGRADE
P004505,15.0,ALLOW
P000644,0.0,ALLOW
P009526,0.0,ALLOW
P009361,0.0,ALLOW
P008959,47.5,DOWNGRADE
P009053,55.0,DOWNGRADE
P002896,15.0,ALLOW
P005054,55.0,DOWNGRADE
P004031,40.0,DOWNGRADE
P007449,62.5,BLOCK
P009446,55.0,DOWNGRADE
P007734,0.0,ALLOW
P002884,0.0,ALLOW
P009291,0.0,ALLOW
P000488,15.0,ALLOW
P002381,0.0,ALLOW
P003212,0.0,ALLOW
P009073,22.5,ALLOW
P002638,0.0,ALLOW
P000350,0.0,ALLOW
P007098,0.0,ALLOW
P005185,0.0,ALLOW
P008605,62.5,BLOCK
P003582,15.0,ALLOW
P006433,0.0,ALLOW
P005824,62.5,BLOCK
P002864,0.0,ALLOW
P005075,40.0,DOWNGRADE
P007566,7.5,ALLOW
P005649,15.0,ALLOW
P007238,47.5,DOWNGRADE
P007001,0.0,ALLOW
P000805,40.0,DOWNGRADE
P009598,62.5,BLOCK
P000731,55.0,DOWNGRADE
P008140,0.0,ALLOW
P009441,0.0,ALLOW
P002034,0.0,ALLOW
P008598,15.0,ALLOW
P007135,0.0,ALLOW
P005692,0.0,ALLOW
P002407,15.0,ALLOW
P003362,0.0,ALLOW
P002730,62.5,BLOCK
P009414,55.0,DOWNGRADE
P002967,55.0,DOWNGRADE
P002600,15.0,ALLOW
P008139,0.0,ALLOW
P004625,40.0,DOWNGRADE
P005450,55.0,DOWNGRADE
P004660,0.0,ALLOW
P001683,0.0,ALLOW
P009804,55.0,DOWNGRADE
P008874,40.0,DOWNGRADE
P008913,15.0,ALLOW
P008542,0.0,ALLOW
P009600,55.0,DOWNGRADE
P008992,40.0,DOWNGRADE
P003853,0.0,ALLOW
P001877,0.0,ALLOW
P000856,0.0,ALLOW
P006357,55.0,DOWNGRADE
P008269,0.0,ALLOW
P003608,55.0,DOWNGRADE
P006738,0.0,ALLOW
P007356,0.0,ALLOW
P002882,62.5,BLOCK
P002299,55.0,DOWNGRADE
P004591,47.5,DOWNGRADE
P003524,0.0,ALLOW
P003971,0.0,ALLOW
P008980,40.0,DOWNGRADE
P005339,0.0,ALLOW
P006158,0.0,ALLOW
P000613,15.0,ALLOW
P009361,0.0,ALLOW
P001163,0.0,ALLOW
P002796,40.0,DOWNGRADE
P003118,0.0,ALLOW
P004632,0.0,ALLOW
P009472,62.5,BLOCK
P007080,62.5,BLOCK
P005748,0.0,ALLOW
P001927,15.0,ALLOW
P008252,0.0,ALLOW
P009966,62.5,BLOCK
P004304,0.0,ALLOW
P005738,47.5,DOWNGRADE
P005641,40.0,DOWNGRADE
P006058,0.0,ALLOW
P005257,55.0,DOWNGRADE
P003563,15.0,ALLOW
P007102,0.0,ALLOW
P002861,0.0,ALLOW
P002997,55.0,DOWNGRADE
P004410,0.0,ALLOW
P008449,0.0,ALLOW
P001804,55.0,DOWNGRADE
P008570,0.0,ALLOW
P008281,55.0,DOWNGRADE
P004726,55.0,DOWNGRADE
P001714,40.0,DOWNGRADE
P002730,62.5,BLOCK
P006183,55.0,DOWNGRADE
P004161,15.0,ALLOW
P009529,0.0,ALLOW
P007706,15.0,ALLOW
P004356,0.0,ALLOW
P007944,55.0,DOWNGRADE
P009414,55.0,DOWNGRADE
P008960,47.5,DOWNGRADE
P009787,0.0,ALLOW
P008845,0.0,ALLOW
P005642,7.5,ALLOW
P005442,7.5,ALLOW
P006948,27.5,ALLOW
P004634,15.0,ALLOW
P009188,0.0,ALLOW
P008695,0.0,ALLOW
P005107,47.5,DOWNGRADE
P005325,20.0,ALLOW
P009274,40.0,DOWNGRADE
P008514,0.0,ALLOW
P003685,0.0,ALLOW
P006494,0.0,ALLOW
P008401,0.0,ALLOW
P000231,0.0,ALLOW
P001891,7.5,ALLOW
P002305,55.0,DOWNGRADE
P004890,0.0,ALLOW
P005637,0.0,ALLOW
P004252,0.0,ALLOW
P004741,55.0,DOWNGRADE
P009280,0.0,ALLOW
P008036,0.0,ALLOW
P008806,0.0,ALLOW
P009554,0.0,ALLOW
P007845,55.0,DOWNGRADE
P005290,55.0,DOWNGRADE
P004282,0.0,ALLOW
P001879,15.0,ALLOW
P001825,0.0,ALLOW
P001451,0.0,ALLOW
P000101,15.0,ALLOW
P008827,62.5,BLOCK
P002755,40.0,DOWNGRADE
P006374,0.0,ALLOW
P000014,40.0,DOWNGRADE
P001334,0.0,ALLOW
P003390,7.5,ALLOW
P002947,47.5,DOWNGRADE
P002742,40.0,DOWNGRADE
P000535,0.0,ALLOW
P003565,55.0,DOWNGRADE
P003896,55.0,DOWNGRADE
P005513,7.5,ALLOW
P003818,55.0,DOWNGRADE
P005759,0.0,ALLOW
P000509,0.0,ALLOW
P003357,47.5,DOWNGRADE
P000764,0.0,ALLOW
P001836,55.0,DOWNGRADE
P005218,62.5,BLOCK
P002669,15.0,ALLOW
P005920,47.5,DOWNGRADE
P005957,0.0,ALLOW
P002709,22.5,ALLOW
P006162,0.0,ALLOW
P005493,62.5,BLOCK
P009143,22.5,ALLOW
P006897,62.5,BLOCK
P009689,55.0,DOWNGRADE
P002855,0.0,ALLOW
P008232,15.0,ALLOW
P006942,0.0,ALLOW
P003069,22.5,ALLOW
P001964,55.0,DOWNGRADE
P006266,15.0,ALLOW
P005415,15.0,ALLOW
P009778,0.0,ALLOW
P007371,40.0,DOWNGRADE
P003020,62.5,BLOCK
P002661,0.0,ALLOW
P000594,15.0,ALLOW
P009095,62.5,BLOCK
P006082,55.0,DOWNGRADE
P009239,15.0,ALLOW
P006494,0.0,ALLOW
P006668,0.0,ALLOW
P001932,0.0,ALLOW
P002328,55.0,DOWNGRADE
P003528,15.0,ALLOW
P005116,0.0,ALLOW
P007267,15.0,ALLOW
P009842,55.0,DOWNGRADE
P000485,40.0,DOWNGRADE
P003748,15.0,ALLOW
P008416,40.0,DOWNGRADE
P000362,55.0,DOWNGRADE
P008114,55.0,DOWNGRADE
P006671,7.5,ALLOW
P007390,40.0,DOWNGRADE
P007207,55.0,DOWNGRADE
P000050,62.5,BLOCK
P008225,0.0,ALLOW
P007635,15.0,ALLOW
P005026,0.0,ALLOW
P008006,15.0,ALLOW
P008028,0.0,ALLOW
P004193,15.0,ALLOW
P008157,15.0,ALLOW
P005113,0.0,ALLOW
P008514,0.0,ALLOW
P003391,40.0,DOWNGRADE
P000155,0.0,ALLOW
P005037,0.0,ALLOW
P003742,15.0,ALLOW
P000445,0.0,ALLOW
P006736,0.0,ALLOW
P004980,55.0,DOWNGRADE
P005372,7.5,ALLOW
P007273,15.0,ALLOW
P009233,7.5,ALLOW
P000586,55.0,DOWNGRADE
P009906,0.0,ALLOW
P008946,0.0,ALLOW
P000272,0.0,ALLOW
P009966,62.5,BLOCK
P006276,15.0,ALLOW
P009273,15.0,ALLOW
P001848,0.0,ALLOW
P005026,0.0,ALLOW
P000238,0.0,ALLOW
P008863,40.0,DOWNGRADE
P005692,0.0,ALLOW
P006778,55.0,DOWNGRADE
P000582,0.0,ALLOW
P006250,0.0,ALLOW
P006953,0.0,ALLOW
P002748,15.0,ALLOW
P002685,55.0,DOWNGRADE
P003845,55.0,DOWNGRADE
P007085,15.0,ALLOW
P000488,15.0,ALLOW
P007076,0.0,ALLOW
P002060,0.0,ALLOW
P005871,0.0,ALLOW
P009048,0.0,ALLOW
P003192,0.0,ALLOW
P004156,0.0,ALLOW
P000810,55.0,DOWNGRADE
P001804,55.0,DOWNGRADE
P003497,0.0,ALLOW
P006149,55.0,DOWNGRADE
P009852,47.5,DOWNGRADE
P003760,15.0,ALLOW
P002700,62.5,BLOCK
P001495,0.0,ALLOW
P002617,40.0,DOWNGRADE
P000327,55.0,DOWNGRADE
P003503,0.0,ALLOW
P008091,55.0,DOWNGRADE
P000445,0.0,ALLOW
P009762,47.5,DOWNGRADE
P000435,0.0,ALLOW
P002035,15.0,ALLOW
P007616,55.0,DOWNGRADE
P003150,0.0,ALLOW
P002781,7.5,ALLOW
P003299,40.0,DOWNGRADE
P007635,15.0,ALLOW
P006736,0.0,ALLOW
P006953,0.0,ALLOW
P002466,15.0,ALLOW
P008048,70.0,BLOCK
P007427,55.0,DOWNGRADE
P008801,7.5,ALLOW
P006433,0.0,ALLOW
P007050,55.0,DOWNGRADE
P000260,15.0,ALLOW
P009929,15.0,ALLOW
P003308,0.0,ALLOW
P006317,15.0,ALLOW
P001371,0.0,ALLOW
P007623,0.0,ALLOW
P003854,0.0,ALLOW
P009916,55.0,DOWNGRADE
P009284,55.0,DOWNGRADE
P007273,15.0,ALLOW
P005056,0.0,ALLOW
P003413,0.0,ALLOW
P005257,55.0,DOWNGRADE
P000153,15.0,ALLOW
P006680,0.0,ALLOW
P009842,55.0,DOWNGRADE
P008997,55.0,DOWNGRADE
P006376,55.0,DOWNGRADE
P006130,40.0,DOWNGRADE
P003685,0.0,ALLOW
P002717,0.0,ALLOW
P008902,62.5,BLOCK
P008570,0.0,ALLOW
P000964,40.0,DOWNGRADE
P006289,55.0,DOWNGRADE
P002913,15.0,ALLOW
P003278,55.0,DOWNGRADE
P003161,55.0,DOWNGRADE
P006349,55.0,DOWNGRADE
P004992,22.5,ALLOW
P008748,0.0,ALLOW
P007565,0.0,ALLOW
P008598,15.0,ALLOW
P000178,0.0,ALLOW
P002503,0.0,ALLOW
P001193,47.5,DOWNGRADE
P002882,62.5,BLOCK
P007628,55.0,DOWNGRADE
P008042,55.0,DOWNGRADE
P008098,0.0,ALLOW
P009024,15.0,ALLOW
P008606,0.0,ALLOW
P008195,15.0,ALLOW
P002803,40.0,DOWNGRADE
P004856,15.0,ALLOW
P005351,40.0,DOWNGRADE
P008888,0.0,ALLOW
P002548,55.0,DOWNGRADE
P001518,40.0,DOWNGRADE
P005985,55.0,DOWNGRADE
P005531,15.0,ALLOW
P001787,55.0,DOWNGRADE
P003617,0.0,ALLOW
P001612,40.0,DOWNGRADE
P006979,55.0,DOWNGRADE
P000416,15.0,ALLOW
P009560,40.0,DOWNGRADE
P007721,22.5,ALLOW
P004915,55.0,DOWNGRADE
P005361,15.0,ALLOW
P001323,62.5,BLOCK
P009024,15.0,ALLOW
P009937,15.0,ALLOW
P003422,0.0,ALLOW
P009179,55.0,DOWNGRADE
P008319,55.0,DOWNGRADE
P008026,55.0,DOWNGRADE
P001787,55.0,DOWNGRADE
P009029,47.5,DOWNGRADE
P003165,0.0,ALLOW
P008401,0.0,ALLOW
P009363,0.0,ALLOW
P009491,15.0,ALLOW
P003392,0.0,ALLOW
P001064,0.0,ALLOW
P007951,0.0,ALLOW
P004700,15.0,ALLOW
P003988,0.0,ALLOW
P009683,47.5,DOWNGRADE
P003299,40.0,DOWNGRADE
P003828,15.0,ALLOW
P005136,22.5,ALLOW
P004348,0.0,ALLOW
P005240,55.0,DOWNGRADE
P003020,62.5,BLOCK
P007029,0.0,ALLOW
P002653,42.5,DOWNGRADE
P001428,0.0,ALLOW
P001434,40.0,DOWNGRADE
P003575,47.5,DOWNGRADE
P003170,15.0,ALLOW
P003236,0.0,ALLOW
P006604,0.0,ALLOW
P008630,40.0,DOWNGRADE
P001360,55.0,DOWNGRADE
P002671,55.0,DOWNGRADE
P004423,62.5,BLOCK
P008633,0.0,ALLOW
P008609,0.0,ALLOW
P004632,0.0,ALLOW
P000680,0.0,ALLOW
P008157,15.0,ALLOW
P004133,55.0,DOWNGRADE
P003422,0.0,ALLOW
P009960,0.0,ALLOW
P005548,0.0,ALLOW
P001040,55.0,DOWNGRADE
P008269,0.0,ALLOW
P007966,40.0,DOWNGRADE
P005200,0.0,ALLOW
P008869,0.0,ALLOW
P003854,0.0,ALLOW
P002407,15.0,ALLOW
P005450,55.0,DOWNGRADE
P001163,0.0,ALLOW
P006619,40.0,DOWNGRADE
P009472,62.5,BLOCK
P003323,55.0,DOWNGRADE
P005037,0.0,ALLOW
P008004,40.0,DOWNGRADE
P003323,55.0,DOWNGRADE
P007419,0.0,ALLOW
P002672,55.0,DOWNGRADE
P000231,0.0,ALLOW
P006374,0.0,ALLOW
P008863,40.0,DOWNGRADE
P005351,40.0,DOWNGRADE
