player_id,country,currency,value_segment,age_group,gender,region,latent_propensity
P007649,KE,KSh,VIP,25-34,F,Nakuru,0.1703991100329659
P007650,KE,KSh,Core,45-54,M,Nairobi,0.2352591295592538
P007651,KE,KSh,Casual,25-34,F,Nakuru,0.36168270189569895
P007652,KE,KSh,HighRoller,18-24,M,Kisumu,0.12473330376706403
P007653,KE,KSh,Core,35-44,M,Nairobi,0.0933884452938035
P007654,KE,KSh,HighRoller,25-34,F,Nairobi,0.2834897059613763
P007655,KE,KSh,Casual,25-34,M,Mombasa,0.24470763517100408
P007656,KE,KSh,Casual,18-24,F,Mombasa,0.3311345603784114
P007657,KE,KSh,Casual,18-24,M,Kisumu,0.3154265224096775
P007658,KE,KSh,Core,45-54,M,Kisumu,0.20223039694802358
P007659,KE,KSh,HighRoller,45-54,F,Nairobi,0.020732132901307727
P007660,KE,KSh,Casual,35-44,M,Mombasa,0.07018071947710401
P007661,KE,KSh,HighRoller,18-24,M,Kisumu,0.34592450334516145
P007662,KE,KSh,Core,25-34,M,Kisumu,0.3949346320924944
P007663,KE,KSh,Casual,25-34,M,Nakuru,0.13366327281005627
P007664,KE,KSh,Casual,25-34,M,Nairobi,0.2542502896628485
P007665,KE,KSh,Casual,18-24,M,Nairobi,0.22114193874178079
P007666,KE,KSh,HighRoller,35-44,F,Nairobi,0.4671605411402413
P007667,KE,KSh,Core,35-44,M,Nakuru,0.20582503173697964
P007668,KE,KSh,Core,35-44,M,Kisumu,0.3811971726612912
P007669,KE,KSh,Casual,35-44,F,Nakuru,0.08929094307295528
P007670,KE,KSh,Core,45-54,M,Nakuru,0.31467510425601863
P007671,KE,KSh,Core,18-24,M,Nairobi,0.3003923776411283
P007672,KE,KSh,Casual,25-34,M,Mombasa,0.5319334682990395
P007673,KE,KSh,VIP,25-34,M,Nairobi,0.4138974785994758
P007674,KE,KSh,Core,25-34,M,Mombasa,0.4057947292820413
P007675,KE,KSh,HighRoller,18-24,F,Mombasa,0.5564849829883162
P007676,KE,KSh,Core,45-54,F,Nakuru,0.3569763808888145
P007677,KE,KSh,Casual,18-24,F,Mombasa,0.22922442595248196
P007678,KE,KSh,Casual,45-54,F,Mombasa,0.355418370715886
P007679,KE,KSh,Casual,18-24,M,Nakuru,0.1935232301732118
P007680,KE,KSh,Core,35-44,M,Nairobi,0.5932655155615971
P007681,KE,KSh,Casual,25-34,M,Nairobi,0.11246101709961068
P007682,KE,KSh,Casual,18-24,F,Nakuru,0.43036369922456397
P007683,KE,KSh,Casual,45-54,M,Nairobi,0.5294573649445665
P007684,KE,KSh,HighRoller,18-24,M,Mombasa,0.18919065340779956
P007685,KE,KSh,Casual,55+,M,Nairobi,0.4499100241678371
P007686,KE,KSh,Core,25-34,M,Nakuru,0.19502643139451184
P007687,KE,KSh,VIP,18-24,F,Kisumu,0.23023957283364835
P007688,KE,KSh,Casual,25-34,M,Mombasa,0.3233697261870813
P007689,KE,KSh,HighRoller,25-34,M,Nakuru,0.6002876280062719
P007690,KE,KSh,Casual,25-34,M,Kisumu,0.301486010177284
P007691,KE,KSh,Core,35-44,F,Nakuru,0.3696091113699982
P007692,KE,KSh,Casual,25-34,M,Mombasa,0.2834053341449636
P007693,KE,KSh,Casual,18-24,F,Nairobi,0.3077751521057112
P007694,KE,KSh,Casual,35-44,M,Nairobi,0.2941856448224769
P007695,KE,KSh,Core,18-24,M,Kisumu,0.311016336046948
P007696,KE,KSh,Core,18-24,M,Nairobi,0.28179318766169725
P007697,KE,KSh,Core,45-54,M,Nairobi,0.39132306914434173
P007698,KE,KSh,Casual,35-44,M,Nakuru,0.32851181199385465
P007699,KE,KSh,Casual,45-54,M,Nakuru,0.6584147348747983
P007700,KE,KSh,Core,45-54,M,Kisumu,0.043667278574183774
P007701,KE,KSh,Core,25-34,M,Nakuru,0.5125684636500202
P007702,KE,KSh,HighRoller,25-34,M,Nakuru,0.147365421151368
P007703,KE,KSh,Casual,45-54,F,Kisumu,0.11439612600073616
P007704,KE,KSh,VIP,18-24,M,Kisumu,0.24302732561617077
P007705,KE,KSh,Casual,25-34,F,Mombasa,0.1197792763141833
P007706,KE,KSh,Casual,25-34,F,Nakuru,0.420078399462042
P007707,KE,KSh,Core,25-34,M,Nairobi,0.49639739618154105
P007708,KE,KSh,Core,35-44,M,Kisumu,0.23053191649671656
P007709,KE,KSh,Core,35-44,M,Kisumu,0.38424925287842443
P007710,KE,KSh,Casual,18-24,M,Kisumu,0.29032185134097255
P007711,KE,KSh,Casual,45-54,M,Nakuru,0.6929017458818543
P007712,KE,KSh,Core,25-34,M,Mombasa,0.030288441167535853
P007713,KE,KSh,VIP,55+,M,Nairobi,0.3953659267652402
P007714,KE,KSh,Casual,18-24,M,Kisumu,0.23566767855745996
P007715,KE,KSh,HighRoller,18-24,M,Kisumu,0.15203382494863332
P007716,KE,KSh,VIP,25-34,F,Nairobi,0.28911719967494715
P007717,KE,KSh,Casual,18-24,M,Kisumu,0.3503145949442
P007718,KE,KSh,VIP,18-24,M,Nakuru,0.18066615593409802
P007719,KE,KSh,Casual,18-24,F,Kisumu,0.4372693041561187
P007720,KE,KSh,Casual,18-24,F,Mombasa,0.18147042914398537
P007721,KE,KSh,Casual,18-24,M,Kisumu,0.3009076078297623
P007722,KE,KSh,Core,18-24,M,Nairobi,0.2027479986381168
P007723,KE,KSh,Casual,55+,M,Mombasa,0.20320292906289794
P007724,KE,KSh,Core,35-44,F,Kisumu,0.03440152662615042
P007725,KE,KSh,Core,35-44,M,Nairobi,0.5783681458826213
P007726,KE,KSh,HighRoller,25-34,M,Kisumu,0.42333877863409314
P007727,KE,KSh,Core,18-24,M,Kisumu,0.25711344143228443
P007728,KE,KSh,Core,35-44,M,Kisumu,0.33140623842408135
P007729,KE,KSh,Casual,18-24,M,Nakuru,0.40694748255136926
P007730,KE,KSh,Casual,18-24,M,Kisumu,0.5838404807912471
P007731,KE,KSh,Casual,25-34,F,Nairobi,0.014543671084757492
P007732,KE,KSh,HighRoller,55+,F,Nairobi,0.2350168496008335
P007733,KE,KSh,Casual,18-24,M,Kisumu,0.28006390235824247
P007734,KE,KSh,Core,18-24,M,Kisumu,0.2268203884411358
P007735,KE,KSh,Casual,45-54,M,Mombasa,0.20099238854864726
P007736,KE,KSh,Casual,25-34,M,Nairobi,0.31883507360629004
P007737,KE,KSh,Core,25-34,F,Kisumu,0.26174380719526247
P007738,KE,KSh,HighRoller,25-34,M,Kisumu,0.6657144710995698
P007739,KE,KSh,Casual,45-54,M,Nairobi,0.5822523313309261
P007740,KE,KSh,Casual,25-34,F,Mombasa,0.24976495689921885
P007741,KE,KSh,HighRoller,25-34,M,Nairobi,0.3518302791135721
P007742,KE,KSh,Casual,18-24,M,Mombasa,0.06081596962737832
P007743,KE,KSh,Casual,18-24,F,Nakuru,0.07585336112385986
P007744,KE,KSh,Casual,18-24,M,Kisumu,0.15817666993661653
P007745,KE,KSh,Core,35-44,M,Nairobi,0.35339180931614905
P007746,KE,KSh,Casual,45-54,M,Kisumu,0.2879912455774332
P007747,KE,KSh,Casual,25-34,F,Kisumu,0.3260835319830077
P007748,KE,KSh,Casual,35-44,M,Mombasa,0.08025127894854861
P007749,KE,KSh,Casual,18-24,F,Nairobi,0.16337593800320654
P007750,KE,KSh,Casual,45-54,M,Kisumu,0.1441572058064697
P007751,KE,KSh,Core,18-24,M,Kisumu,0.3621614998951347
P007752,KE,KSh,Core,45-54,M,Nakuru,0.2540610481988685
P007753,KE,KSh,Casual,55+,M,Nakuru,0.26489381009038926
P007754,KE,KSh,Core,25-34,M,Kisumu,0.3378708094776794
P007755,KE,KSh,VIP,35-44,M,Nairobi,0.19268230843100143
P007756,KE,KSh,HighRoller,45-54,M,Nairobi,0.43598354356194924
P007757,KE,KSh,HighRoller,18-24,F,Nakuru,0.3055373754642816
P007758,KE,KSh,Casual,25-34,F,Kisumu,0.1640070954987386
P007759,KE,KSh,Casual,18-24,M,Mombasa,0.070836591063673
P007760,KE,KSh,Core,35-44,M,Nakuru,0.4856121452418561
P007761,KE,KSh,Core,35-44,M,Mombasa,0.1142182942952315
P007762,KE,KSh,Casual,25-34,F,Kisumu,0.23843617332524072
P007763,KE,KSh,Casual,18-24,M,Mombasa,0.16310649226661833
P007764,KE,KSh,Core,55+,M,Mombasa,0.49858794010516255
P007765,KE,KSh,Casual,35-44,F,Nakuru,0.2837453805559396
P007766,KE,KSh,Core,25-34,M,Kisumu,0.22068378117432041
P007767,KE,KSh,Core,25-34,M,Mombasa,0.3668073596858063
P007768,KE,KSh,Core,45-54,M,Mombasa,0.28338755866866194
P007769,KE,KSh,Core,55+,M,Nakuru,0.5015783306885296
P007770,KE,KSh,Casual,18-24,F,Nakuru,0.06603177147222909
P007771,KE,KSh,Casual,25-34,M,Nakuru,0.2324872344846391
P007772,KE,KSh,Casual,25-34,M,Kisumu,0.5043252771926768
P007773,KE,KSh,Core,35-44,F,Kisumu,0.08047050061093083
P007774,KE,KSh,Core,25-34,M,Mombasa,0.34003700036511647
P007775,KE,KSh,Core,25-34,M,Nairobi,0.18634347049586916
P007776,KE,KSh,Casual,35-44,M,Nakuru,0.27949831602847686
P007777,KE,KSh,HighRoller,25-34,M,Kisumu,0.26213484474186555
P007778,KE,KSh,Casual,35-44,F,Mombasa,0.25532982103706725
P007779,KE,KSh,HighRoller,25-34,F,Kisumu,0.30238262178783903
P007780,KE,KSh,VIP,18-24,M,Kisumu,0.1504465861723134
P007781,KE,KSh,Core,25-34,M,Nairobi,0.33823613973354366
P007782,KE,KSh,Casual,25-34,M,Kisumu,0.2814326326090511
P007783,KE,KSh,Core,45-54,F,Mombasa,0.15120212184830134
P007784,KE,KSh,Casual,25-34,M,Nakuru,0.2668133406349991
P007785,KE,KSh,Casual,35-44,F,Nairobi,0.7276311152138026
P007786,KE,KSh,Core,18-24,M,Nakuru,0.4016216564571278
P007787,KE,KSh,Casual,25-34,M,Kisumu,0.14496661289736806
P007788,KE,KSh,HighRoller,25-34,F,Nairobi,0.2393621767464898
P007789,KE,KSh,Casual,25-34,M,Nakuru,0.2552698717951363
P007790,KE,KSh,Core,18-24,M,Nakuru,0.261738457179227
P007791,KE,KSh,Core,35-44,M,Nakuru,0.29191943835824236
P007792,KE,KSh,Core,35-44,M,Nairobi,0.3583962134699795
P007793,KE,KSh,HighRoller,45-54,M,Nakuru,0.2959398406571362
P007794,KE,KSh,Core,25-34,M,Mombasa,0.0877968011590847
P007795,KE,KSh,Casual,35-44,M,Mombasa,0.25585656661069756
P007796,KE,KSh,Core,25-34,M,Kisumu,0.14455211416880506
P007797,KE,KSh,Core,35-44,F,Nairobi,0.3167045333057352
P007798,KE,KSh,Core,25-34,M,Nakuru,0.480146996286603
P007799,KE,KSh,Core,25-34,M,Nairobi,0.16111591078995102
P007800,KE,KSh,Casual,25-34,F,Nairobi,0.5570670759551223
P007801,KE,KSh,Core,25-34,M,Kisumu,0.3847784298201846
P007802,KE,KSh,HighRoller,45-54,F,Mombasa,0.2689702299166771
P007803,KE,KSh,Casual,25-34,M,Nairobi,0.13499120212443685
P007804,KE,KSh,HighRoller,18-24,F,Nairobi,0.49193481940767947
P007805,KE,KSh,Core,45-54,F,Kisumu,0.22658468981190769
P007806,KE,KSh,Casual,25-34,M,Nairobi,0.16177375231613061
P007807,KE,KSh,Core,25-34,F,Kisumu,0.09871963631407611
P007808,KE,KSh,VIP,45-54,M,Kisumu,0.14748678233768167
P007809,KE,KSh,Core,18-24,M,Nairobi,0.29221199516343693
P007810,KE,KSh,Core,18-24,M,Mombasa,0.21981138520608035
P007811,KE,KSh,HighRoller,55+,M,Kisumu,0.3327868395122194
P007812,KE,KSh,Core,35-44,F,Nairobi,0.23030091701068994
P007813,KE,KSh,Core,18-24,M,Nairobi,0.30195630044358346
P007814,KE,KSh,Core,45-54,M,Kisumu,0.24395574995498026
P007815,KE,KSh,Core,25-34,M,Nakuru,0.13538370423376841
P007816,KE,KSh,Casual,25-34,F,Kisumu,0.12447345896288374
P007817,KE,KSh,Casual,35-44,M,Mombasa,0.1522697989005124
P007818,KE,KSh,Casual,18-24,M,Nakuru,0.10801855944379431
P007819,KE,KSh,Core,25-34,M,Mombasa,0.5734837542866599
P007820,KE,KSh,Casual,35-44,M,Nakuru,0.23730571740019193
P007821,KE,KSh,Core,18-24,F,Nairobi,0.42320604381379623
P007822,KE,KSh,Casual,35-44,M,Kisumu,0.18333691198424623
P007823,KE,KSh,HighRoller,25-34,M,Nairobi,0.4183153817696293
P007824,KE,KSh,Core,18-24,M,Kisumu,0.17530328584215407
P007825,KE,KSh,HighRoller,18-24,M,Mombasa,0.5756812958855336
P007826,KE,KSh,HighRoller,25-34,M,Nairobi,0.20454856499903262
P007827,KE,KSh,Casual,55+,M,Nairobi,0.16927427831093822
P007828,KE,KSh,VIP,25-34,F,Nakuru,0.46256849451554527
P007829,KE,KSh,Casual,35-44,F,Nakuru,0.12959750935599681
P007830,KE,KSh,Casual,35-44,F,Mombasa,0.10683764170918614
P007831,KE,KSh,Casual,25-34,F,Mombasa,0.21094616350149692
P007832,KE,KSh,Core,25-34,M,Nairobi,0.25346580273325553
P007833,KE,KSh,HighRoller,18-24,M,Kisumu,0.31860015088334187
P007834,KE,KSh,Casual,25-34,M,Nakuru,0.16762110915177947
P007835,KE,KSh,HighRoller,35-44,M,Mombasa,0.2484099944772777
P007836,KE,KSh,Core,25-34,F,Mombasa,0.1917078148514405
P007837,KE,KSh,Casual,25-34,M,Mombasa,0.10233243871765302
P007838,KE,KSh,Casual,35-44,F,Mombasa,0.21366974693945553
P007839,KE,KSh,Core,18-24,F,Kisumu,0.26764259935258466
P007840,KE,KSh,Core,35-44,M,Nairobi,0.28567841290905954
P007841,KE,KSh,Core,25-34,M,Nakuru,0.64992809113858
P007842,KE,KSh,Casual,35-44,F,Nakuru,0.1477197630129916
P007843,KE,KSh,Casual,45-54,M,Mombasa,0.26295597318165315
P007844,KE,KSh,Casual,18-24,F,Nakuru,0.35809165372885654
P007845,KE,KSh,Casual,25-34,M,Nairobi,0.2771922260118186
P007846,KE,KSh,HighRoller,35-44,M,Kisumu,0.14194985440742672
P007847,KE,KSh,Casual,45-54,M,Nakuru,0.17085240313861713
P007848,KE,KSh,Casual,35-44,M,Kisumu,0.201358818106632
P007849,KE,KSh,Core,25-34,M,Nairobi,0.1711143776953912
P007850,KE,KSh,HighRoller,45-54,F,Nakuru,0.10998515860823858
P007851,KE,KSh,HighRoller,25-34,M,Kisumu,0.3300631077601468
P007852,KE,KSh,Core,35-44,M,Nakuru,0.11291442495696663
P007853,KE,KSh,Casual,55+,M,Nairobi,0.31210537591334153
P007854,KE,KSh,Casual,25-34,M,Nairobi,0.5051618189633649
P007855,KE,KSh,Casual,18-24,M,Mombasa,0.2356645294084289
P007856,KE,KSh,Core,18-24,M,Nakuru,0.09694868226206534
P007857,KE,KSh,Casual,18-24,M,Kisumu,0.35800602120203434
P007858,KE,KSh,Casual,18-24,M,Nairobi,0.16524086264357907
P007859,KE,KSh,HighRoller,25-34,M,Nakuru,0.27939294445707374
P007860,KE,KSh,Core,25-34,M,Mombasa,0.3600366143080066
P007861,KE,KSh,HighRoller,35-44,M,Kisumu,0.25438175526863854
P007862,KE,KSh,Core,18-24,M,Nairobi,0.08141477561569559
P007863,KE,KSh,Core,35-44,M,Nakuru,0.3151339076448128
P007864,KE,KSh,Core,45-54,M,Mombasa,0.10764951725536252
P007865,KE,KSh,Core,18-24,M,Nakuru,0.20843001885725712
P007866,KE,KSh,VIP,25-34,M,Nakuru,0.20314552565714078
P007867,KE,KSh,Casual,35-44,M,Kisumu,0.24855332681569425
P007868,KE,KSh,HighRoller,25-34,F,Kisumu,0.22030905130158937
P007869,KE,KSh,Casual,18-24,M,Mombasa,0.054709743876520826
P007870,KE,KSh,Core,55+,M,Mombasa,0.11668354558346154
P007871,KE,KSh,Casual,18-24,F,Nairobi,0.34328458650247545
P007872,KE,KSh,Core,35-44,F,Nakuru,0.48941566060930225
P007873,KE,KSh,HighRoller,25-34,M,Nakuru,0.26857126969119977
P007874,KE,KSh,Casual,35-44,M,Nakuru,0.2706008166183021
P007875,KE,KSh,Core,25-34,M,Nakuru,0.3692105691915189
P007876,KE,KSh,Casual,25-34,M,Nakuru,0.6047607477298688
P007877,KE,KSh,VIP,35-44,F,Kisumu,0.2324455577149843
P007878,KE,KSh,Casual,25-34,M,Nakuru,0.4587177241724462
P007879,KE,KSh,Core,35-44,M,Kisumu,0.07077514878964448
P007880,KE,KSh,Casual,18-24,M,Nairobi,0.38872323799840197
P007881,KE,KSh,VIP,25-34,M,Nakuru,0.0616854655665402
P007882,KE,KSh,Core,35-44,M,Mombasa,0.31202993447134
P007883,KE,KSh,Core,45-54,F,Mombasa,0.1945642892270143
P007884,KE,KSh,Core,35-44,F,Mombasa,0.024535229819151478
P007885,KE,KSh,Casual,18-24,F,Kisumu,0.35108923131237924
P007886,KE,KSh,HighRoller,25-34,M,Mombasa,0.2443583728166052
P007887,KE,KSh,HighRoller,18-24,M,Nakuru,0.3324064815088368
P007888,KE,KSh,Core,18-24,F,Nakuru,0.08308890508481705
P007889,KE,KSh,HighRoller,35-44,M,Nakuru,0.43071701007398094
P007890,KE,KSh,Casual,35-44,F,Nairobi,0.2335358787013286
P007891,KE,KSh,Casual,18-24,F,Kisumu,0.11790107710650617
P007892,KE,KSh,Core,25-34,M,Mombasa,0.06992751080905077
P007893,KE,KSh,VIP,55+,F,Nairobi,0.0983600285701008
P007894,KE,KSh,Casual,55+,F,Nairobi,0.23516246130405802
P007895,KE,KSh,HighRoller,35-44,M,Nairobi,0.5927283621520605
P007896,KE,KSh,HighRoller,25-34,M,Mombasa,0.486826664433786
P007897,KE,KSh,Casual,25-34,M,Mombasa,0.541088432871929
P007898,KE,KSh,Core,25-34,M,Nakuru,0.45294770264777073
P007899,KE,KSh,Core,45-54,M,Nakuru,0.4783939342380503
P007900,KE,KSh,Core,45-54,M,Nairobi,0.42079317490771323
P007901,KE,KSh,Core,35-44,F,Nairobi,0.569319831659423
P007902,KE,KSh,Casual,25-34,M,Nairobi,0.5005611473744161
P007903,KE,KSh,HighRoller,35-44,F,Nairobi,0.017471035389310812
P007904,KE,KSh,VIP,25-34,M,Nairobi,0.08078505455611058
P007905,KE,KSh,HighRoller,35-44,M,Mombasa,0.4805123898358207
P007906,KE,KSh,Core,35-44,F,Nakuru,0.1343030991913067
P007907,KE,KSh,Casual,25-34,F,Nairobi,0.3060133362943209
P007908,KE,KSh,Casual,25-34,M,Kisumu,0.552167912139525
P007909,KE,KSh,Casual,35-44,F,Nakuru,0.08282695005822388
P007910,KE,KSh,Casual,25-34,M,Kisumu,0.24871828576577237
P007911,KE,KSh,Casual,18-24,M,Nakuru,0.34112575874977225
P007912,KE,KSh,Core,25-34,M,Nakuru,0.3472313958754981
P007913,KE,KSh,Casual,18-24,M,Nakuru,0.41807944722133156
P007914,KE,KSh,Core,25-34,M,Nairobi,0.5547024501009867
P007915,KE,KSh,Core,25-34,F,Kisumu,0.1893695826691672
P007916,KE,KSh,Core,35-44,M,Nairobi,0.14323351165282006
P007917,KE,KSh,Casual,45-54,F,Mombasa,0.43761922473982917
P007918,KE,KSh,Casual,35-44,M,Kisumu,0.1340903813249044
P007919,KE,KSh,Casual,25-34,M,Mombasa,0.3279132132533661
P007920,KE,KSh,Casual,45-54,M,Mombasa,0.21013384218298423
P007921,KE,KSh,Core,45-54,F,Nakuru,0.1922976269365984
P007922,KE,KSh,Core,35-44,M,Nakuru,0.407462578524408
P007923,KE,KSh,Casual,25-34,M,Nakuru,0.3606569297997406
P007924,KE,KSh,Casual,18-24,F,Kisumu,0.18837568340774913
P007925,KE,KSh,Core,25-34,M,Nakuru,0.1001630734053387
P007926,KE,KSh,Core,25-34,F,Kisumu,0.410828897988126
P007927,KE,KSh,Core,35-44,M,Mombasa,0.0659858165311183
P007928,KE,KSh,Core,25-34,M,Mombasa,0.44523324055112756
P007929,KE,KSh,Core,25-34,M,Nairobi,0.04509996150409736
P007930,KE,KSh,Casual,25-34,M,Kisumu,0.40130232505873187
P007931,KE,KSh,Core,25-34,M,Kisumu,0.7825954641489745
P007932,KE,KSh,Casual,45-54,M,Kisumu,0.13642291604128223
P007933,KE,KSh,VIP,25-34,M,Nairobi,0.640594269216441
P007934,KE,KSh,Casual,25-34,F,Kisumu,0.17616248311509838
P007935,KE,KSh,HighRoller,18-24,M,Kisumu,0.20047113723894996
P007936,KE,KSh,Casual,25-34,F,Kisumu,0.16151943961867538
P007937,KE,KSh,HighRoller,45-54,F,Mombasa,0.13702758515101443
P007938,KE,KSh,Core,18-24,M,Nairobi,0.33834244875916003
P007939,KE,KSh,Core,35-44,M,Mombasa,0.2922598353118758
P007940,KE,KSh,Casual,18-24,M,Mombasa,0.3320195006984013
P007941,KE,KSh,Casual,25-34,F,Kisumu,0.13789782861020983
P007942,KE,KSh,Core,35-44,M,Nakuru,0.4478362900992214
P007943,KE,KSh,Casual,45-54,M,Nakuru,0.25643793571280354
P007944,KE,KSh,Casual,25-34,M,Nakuru,0.2519530518405262
P007945,KE,KSh,Casual,35-44,M,Nairobi,0.09749064581589714
P007946,KE,KSh,Casual,35-44,M,Nakuru,0.23247047272951887
P007947,KE,KSh,HighRoller,18-24,M,Kisumu,0.3361372603648191
P007948,KE,KSh,Casual,35-44,M,Mombasa,0.6442739230072357
P007949,KE,KSh,VIP,18-24,F,Nakuru,0.43256015981136553
P007950,KE,KSh,Core,18-24,M,Kisumu,0.38255000041017406
P007951,KE,KSh,Core,35-44,M,Nakuru,0.09059719550552296
P007952,KE,KSh,HighRoller,35-44,F,Kisumu,0.4605594907831233
P007953,KE,KSh,Casual,25-34,M,Nakuru,0.2634945106166126
P007954,KE,KSh,Casual,18-24,M,Nairobi,0.2756112812702859
P007955,KE,KSh,Casual,25-34,M,Kisumu,0.17348635940704732
P007956,KE,KSh,Casual,25-34,M,Kisumu,0.5173332796576707
P007957,KE,KSh,Core,25-34,M,Mombasa,0.20155188790458908
P007958,KE,KSh,Casual,25-34,M,Nairobi,0.19374220635736453
P007959,KE,KSh,VIP,45-54,M,Nakuru,0.4775700101486838
P007960,KE,KSh,Casual,25-34,M,Kisumu,0.14044149200447167
P007961,KE,KSh,Core,35-44,M,Nakuru,0.3606744027521206
P007962,KE,KSh,Core,25-34,M,Kisumu,0.17835154188749822
P007963,KE,KSh,Casual,25-34,M,Nakuru,0.06146518510266917
P007964,KE,KSh,HighRoller,18-24,M,Kisumu,0.13540399256730098
P007965,KE,KSh,HighRoller,18-24,M,Nairobi,0.23264942682569265
P007966,KE,KSh,Core,18-24,M,Mombasa,0.19866673651401223
P007967,KE,KSh,Core,45-54,F,Nakuru,0.20330770875144943
P007968,KE,KSh,Core,18-24,M,Mombasa,0.2272818740852
P007969,KE,KSh,Casual,55+,M,Kisumu,0.6627026065028506
P007970,KE,KSh,Casual,18-24,F,Kisumu,0.23500368211911504
P007971,KE,KSh,Core,18-24,M,Nakuru,0.40552975152030935
P007972,KE,KSh,Casual,25-34,F,Kisumu,0.21629941526853477
P007973,KE,KSh,HighRoller,45-54,M,Mombasa,0.6831846602325603
P007974,KE,KSh,Casual,55+,M,Nairobi,0.04305494186415908
P007975,KE,KSh,Core,18-24,M,Mombasa,0.3661481377037585
P007976,KE,KSh,Core,18-24,M,Kisumu,0.40946050633510783
P007977,KE,KSh,Casual,45-54,M,Mombasa,0.06060023177022399
P007978,KE,KSh,Casual,25-34,M,Nakuru,0.14892685128556174
P007979,KE,KSh,Casual,18-24,M,Nakuru,0.4142059921399616
P007980,KE,KSh,VIP,25-34,M,Mombasa,0.15845367607938582
P007981,KE,KSh,Core,45-54,M,Nakuru,0.37729941085170127
P007982,KE,KSh,Core,25-34,F,Nairobi,0.20477084255209804
P007983,KE,KSh,HighRoller,18-24,M,Kisumu,0.5331628911369328
P007984,KE,KSh,Core,18-24,M,Nairobi,0.023317175200069106
P007985,KE,KSh,Core,18-24,M,Nakuru,0.28277124158604733
P007986,KE,KSh,Casual,18-24,F,Nakuru,0.4866721913230439
P007987,KE,KSh,Casual,25-34,M,Nakuru,0.3930693977606035
P007988,KE,KSh,Casual,18-24,F,Kisumu,0.17223229893903388
P007989,KE,KSh,Casual,35-44,M,Nairobi,0.23775778932847236
P007990,KE,KSh,Casual,18-24,M,Nakuru,0.2946315205142205
P007991,KE,KSh,Core,25-34,M,Kisumu,0.33386832415131307
P007992,KE,KSh,Casual,35-44,M,Mombasa,0.17447520263070646
P007993,KE,KSh,Casual,25-34,M,Nairobi,0.3226710462627087
P007994,KE,KSh,VIP,25-34,M,Mombasa,0.3051295023563002
P007995,KE,KSh,Casual,25-34,M,Kisumu,0.48611999324030686
P007996,KE,KSh,Core,35-44,F,Nakuru,0.3682362653868578
P007997,KE,KSh,HighRoller,35-44,F,Nakuru,0.016670976581543564
P007998,KE,KSh,Core,35-44,M,Nairobi,0.19641192048373718
P007999,KE,KSh,Core,35-44,M,Mombasa,0.4848831341792021
P008000,KE,KSh,Core,25-34,M,Nairobi,0.034493385598114254
P008001,KE,KSh,VIP,18-24,M,Nakuru,0.24138415770911903
P008002,KE,KSh,Casual,18-24,M,Nairobi,0.537688571036439
P008003,KE,KSh,Core,18-24,F,Nairobi,0.3619741608130559
P008004,KE,KSh,Core,18-24,M,Nakuru,0.6665131803861347
P008005,KE,KSh,Casual,25-34,M,Nairobi,0.24168279364765777
P008006,KE,KSh,Casual,35-44,F,Nairobi,0.3367812865554239
P008007,KE,KSh,Core,25-34,M,Nakuru,0.21778389163117481
P008008,KE,KSh,Core,25-34,F,Mombasa,0.10332848693247629
P008009,KE,KSh,Casual,55+,F,Mombasa,0.11856241447916785
P008010,KE,KSh,Casual,55+,M,Nairobi,0.08309606256084068
P008011,KE,KSh,Casual,25-34,F,Mombasa,0.17332357647232516
P008012,KE,KSh,HighRoller,25-34,F,Nairobi,0.1717602586638162
P008013,KE,KSh,HighRoller,55+,M,Nairobi,0.4955975617495679
P008014,KE,KSh,HighRoller,25-34,M,Nairobi,0.5686033969616361
P008015,KE,KSh,Core,35-44,M,Nakuru,0.16657772530857515
P008016,KE,KSh,Core,35-44,M,Nairobi,0.30603657499808634
P008017,KE,KSh,Casual,18-24,M,Nairobi,0.29176322090576584
P008018,KE,KSh,Casual,45-54,F,Kisumu,0.45767558582052703
P008019,KE,KSh,Casual,35-44,M,Mombasa,0.011004575485107013
P008020,KE,KSh,Core,18-24,F,Mombasa,0.5426272592622625
P008021,KE,KSh,Core,25-34,F,Mombasa,0.46178085294680016
P008022,KE,KSh,Casual,25-34,M,Mombasa,0.4618498978658932
P008023,KE,KSh,Core,18-24,M,Nairobi,0.19272867689044992
P008024,KE,KSh,Casual,25-34,F,Kisumu,0.4704514330562467
P008025,KE,KSh,Core,35-44,M,Kisumu,0.29824083023660986
P008026,KE,KSh,Core,25-34,M,Nairobi,0.14248043450380166
P008027,KE,KSh,HighRoller,25-34,F,Kisumu,0.06321855412341838
P008028,KE,KSh,Casual,35-44,F,Nairobi,0.34289046470596807
P008029,KE,KSh,Core,18-24,F,Kisumu,0.4001067304990877
P008030,KE,KSh,Core,25-34,M,Kisumu,0.13914964598998386
P008031,KE,KSh,Core,45-54,M,Nairobi,0.14936807875152094
P008032,KE,KSh,Casual,18-24,M,Mombasa,0.6744852170586274
P008033,KE,KSh,Casual,25-34,M,Nakuru,0.09443373079851011
P008034,KE,KSh,Casual,18-24,M,Kisumu,0.4869928630698131
P008035,KE,KSh,Casual,25-34,M,Nairobi,0.08532917584276706
P008036,KE,KSh,Casual,35-44,M,Mombasa,0.20465191405072877
P008037,KE,KSh,Casual,18-24,M,Kisumu,0.16863464315008003
